32637.8 -73342.4 -62315.5
27845.8 74274.5 4234.37
-72541.7 -43059.1 -4164.99
-45128.1 -12557.1 -37296.7
-90368.6 155.632 7823.72
-24171.2 23232.1 75656.2
-74906.5 -47018.6 83764.8
-14376.8 73168.9 -7813.89
-65119.8 -82561.4 71057
80647.4 -11786.9 53133.5
75434.8 19412.2 99588.8
55792.2 -10187.1 -3613.56
-9184.96 -64431.1 -62304.1
20159.2 -58156.8 2809.51
-16712.1 94480.7 78544.9
75734.3 -50900.7 83432.6
-70793.9 58841.7 75794.2
-99772.4 73876.9 -98831.9
4995.44 22699.3 77638.7
-99622.2 16960.1 -80162.2
87047.5 49655 61543.3
46385.4 53856.9 99167.8
-21725.6 -37013.7 84733.6
-20580.8 -11379.6 -51968.8
-70969.2 51652.1 7062.98
33342.5 55670.5 7303.08
-62994.2 15112.6 -39422
90312.3 -99946.6 25495.2
-72313.1 -66385.4 -77300.8
91865.1 -95501.8 -36246.3
88114.7 -58148.6 71632
40685.4 32001.1 30844.4
-56852.4 99514 -96349.4
16067.8 -8125.8 15868.1
-96803.5 -64586.4 -3631.58
-54459.4 -94022.1 47891.1
45456.6 -88721.7 38727.9
93710.5 -73901.1 -61276.7
-88295.9 35391.9 -28048.2
-70882.1 12991 -23306.3
-56210 21403.4 -16792.1
72342 -6839.77 26931.4
38969.5 -39108.2 53723.4
54851.5 -11919.8 52065.8
42076.7 -93929.2 -97775.5
97316.1 -35951.1 -97314.6
-81565.6 77690.3 48133.2
-36954.9 -66839.1 26674.9
-97068.6 88585.1 -2836.83
-89782.5 -36187.6 -94378.2
38663.5 50378.9 -60433.1
205.073 -12179.5 -96046.9
20714 27842.9 97519.5
51336.3 19544.1 15185.8
14233.2 -43246.9 -43301.1
-62519.4 -72399 39875.7
37435.2 -78098.6 49368.6
97549.9 -41104.4 85554.5
97861.2 -27858.9 -2758.22
-77527.4 30483.4 55531.2
80780.1 -86958.3 -13730.5
2942.31 -81011.6 22450.3
34469.3 31701.2 -6503.89
59952.1 51106.6 77529
50696.5 629.805 51237.2
-74916.2 -79264.7 -18388.9
-27685.2 33031.2 44212
19032.9 -27013.8 69415.2
-61793.9 74766.2 -35527.8
-14139.3 -94704.5 69360.4
37376.8 -26685.2 7649.61
-68587.3 -83801.3 19606.5
73267.7 48806.1 31361.8
-27610.4 -50700.9 -68799.6
-48879.6 65258.7 44828.9
59053.4 -64888.4 -36080.3
57446.8 64358.7 -4397.36
61851.2 -67288.7 38464.4
-78885.4 60650.6 -18134.3
-73038.9 64392.8 -20879.2
-68824 -62493.9 -8866.07
-33248.5 -9648.24 29842.4
-84282.4 -99669.6 59526.3
65602.4 82259.1 90648.9
18638.1 -32638.3 -35704.4
-80260.8 98910.6 54304.8
-58059.7 -48610.6 -61199.4
58140.4 29623.8 -83489.2
-14047.6 -71458.6 76005.7
98487.2 -86431.2 -85548.7
-33456.7 -16659.6 -7110.47
-52404.1 36711.4 37401.7
8614.39 -94327.8 -87812.9
3926.92 -61227.4 -23552.8
-23219.7 90314.9 1798.83
32158.7 -27710.5 -61767.7
-28783.6 52684.6 -40582
-40837.2 -69786.6 1572.41
67831.8 97214.7 -84409.6
17547.6 39999.3 91216
38677.5 39272.9 -24536.8
11035.7 -61643.3 16989.3
-97820.8 -79962.1 -92713.4
-86217.8 -95417.9 5122.8
60360.9 -79021.4 -98071.7
82455.5 34145.1 12372.5
-80710.5 -55304.1 -41179.7
-5406.76 -26640.3 30899.8
-43118.5 -36377.9 -63951.7
-41312.2 23930.5 84457.5
-43488.2 -93049.6 4004.21
-31456.4 61667.5 60445.4
-49825.2 -92532.4 427.244
38556.4 9840.21 -68439.9
74415 7951.73 69430.7
94913.5 46239.1 85078.9
82517.3 -99257.6 -9130.87
86580.3 -74808.4 -99716.1
-6143.11 -54780.6 69650.9
90336.8 3262.16 89346.4
46618.6 21043.7 -98002.8
53147 39730.5 98487.7
-8387.03 5475.4 -35531.5
-30867.5 -78020.8 -40925.9
97948.1 11636.9 -17604.3
19576 -5373.34 -49951.8
-63967.2 22961.8 69998
70479.7 49399.4 17170.1
18251 -72453.7 96802.9
-68223.1 -49475.6 -61193.4
32380.9 -40625.8 16337
93593.4 -39722.4 -49921.9
-72351.2 -1878.17 99727.8
-6976.63 39393 -94527.4
-41961.8 -17007.7 -20830.5
-97273.4 -16999.4 15783.2
83045.9 -99474.9 43459.8
10438.7 -4459.34 -49844.5
93412.8 -57264.4 -11900.2
45149.9 61755.6 31672
-8050.44 69088.1 -17235.3
31912.5 22407.7 55245.7
-30880.6 -39943 -12353.9
-86628.2 -61164.5 -29069.5
22302.6 -21171.8 -35140.4
-69994.8 69972 93944.5
-45253.8 -12574.3 77785.2
-76248.4 -40505.4 91905.7
78601.9 26980.5 -29421.1
99802.2 71893.1 -8034.61
-50454.1 -92487.5 -882.937
49387.6 -5487.47 97621.7
-81651.5 -40223.6 894.919
-1175.02 -5347.51 -77757.5
67626 -19372.6 -17641.6
63064.1 56118.9 -47911.3
67274 96819.9 -51349
-1126.36 99442.2 81906.4
96723.8 -55016.3 -82012.6
8894.63 -53808.1 -63042.1
-58410.2 -79516.3 -3569.12
87358.4 84074.8 16043.1
-24013.7 53598 -76283.1
76346.8 73310.5 4061.52
15089.7 69184.2 53751.7
-25232.7 89677.5 56839.4
35630.4 82958.2 -98852
-42408.7 -28963.4 -93782.1
67828.4 -14205.1 4393.64
-79308.5 785.559 7673.6
-97920.5 -92331.9 68706.5
-24214.6 78444.4 67721.9
63585.2 45374.1 24741.5
-83510.2 26562.5 -9597.47
-90661 -7293.99 45248.4
-47385.2 35155.5 33772.6
-66284.8 -25679 94445.8
124.826 -57183.7 45581.5
-65531.3 -15551.2 949.243
59004 88295.3 -55288.6
-1879.5 -30044 207.112
-94957.4 84916.2 24031.7
-15800.5 -86601.2 56213.2
18535.7 75191.6 -83107.6
-20881.6 -56443.1 -11545.5
-41463.4 -11427.7 49857.7
24841.6 -37650.7 -93008.1
49279 47376.7 -96985.7
22708.9 -4596.55 -29718.5
58210.9 -9026.25 22927
-42082.4 -5270.7 -46431.7
-75442.1 -93857.2 64396.2
-55548.6 -56001.8 34276.1
-29650.4 -62883.3 -81622.8
86760.4 -14704.5 -17607.6
85254.6 -53608.2 -58533.8
72393.2 98051.7 -73696.9
10057.3 -11951.8 80445.4
-1459.51 -46389.2 95197.3
-57669.3 69030.1 86070.2
24712.9 -21727.2 -58034.8
-62609.9 60703.7 63445.3
-73215.4 -21447.3 85316.8
-85046.2 94156.8 50608.9
-9217.27 -23812.7 66592.5
69730.1 -87009.4 -25856.3
-85773.5 -29253.8 2218.02
-9028.63 9086.07 -60451.6
-93925.1 -58396.4 95039.7
99166.2 84110.6 36436.7
-29145 29667.3 -97958.6
-73379.2 -49337.5 73143.4
75881.2 48467.8 -59576.2
-40381.2 -20535.6 -51333.4
-53642.2 -34862.2 -51816.8
64968.4 -78771.6 -41360.4
-84914.6 88312 -59718
-93279.6 -66773 -19186.8
85119.8 16084.3 -90466.8
-72726.6 66425.2 -37751.3
19009.6 30700.5 -73298.6
-79326.7 56858.8 38609.8
84743.4 74385.2 52188.7
55703.3 -15533.8 77145.4
-39426.8 24917.2 79413.6
-47646.1 -46147.1 39352
-24318.6 77447.3 64554.5
836.989 97538.9 10272.7
-13622.4 -42283.1 90625.6
-68692.7 -14570.2 -76947.1
76169.1 80414.5 -86724.1
43484.6 14682.8 94613.3
8623.8 -82609.1 81487.6
61201 80467.8 -70849.1
-69787.9 -56862.7 -37418.1
-47543.9 81535.3 -29076.5
35370.2 -27625.8 -80331.2
-48210.1 -68126.4 -77877
-78685.1 -15186.5 -7172.24
94939.8 84893 47135.3
69030.4 54017.4 20712.8
-65995.1 -28980.3 87488.6
34837.2 -48129.9 -80949.2
-70432.4 71866.1 77547
-23136.4 14545.9 -93982.7
89111.3 61590 -64901.1
30975.2 1086.86 -14885.2
-91832.1 91634.7 -7063.23
45555.1 21609.5 -89055.5
-81050.3 -90966.7 50697.8
-84931.5 -8230.11 15944.6
25289.6 19459.7 55506.3
67804.6 -43879.3 53087.2
-44064.6 45204.1 16239
94400.6 5176.86 -4509
-13847.1 -48955.3 -22441.4
70006.2 60936.1 79456.7
-44791.3 -78681.3 86781.8
15209 80112.3 -94096.4
60908.8 44539.5 47683.7
-16086.4 9404.9 5908.75
20734.4 85253.8 -75505.5
428.142 -88044.2 16596.5
60038.7 -5450.79 17553.3
-80270.8 74214.1 4106.11
-66659.5 -39852.1 90638.5
16780.2 -57878.9 -28453.2
-43297.6 -38588.2 40968.6
-32173.7 36134.4 52770.6
32338.5 59085 -90235.3
-74893.2 86867.8 75996.7
-61198.7 95647 -28637
-19056.5 52592.5 -1181.35
-58695.9 -57650.1 -70765.2
-84229.2 16348.7 -72413.1
-47964.1 -78944.7 -17281
-37417.1 24312.5 -34843.6
95255.8 -89304.6 86306.2
26036 72796.6 82947.2
57826.9 31385.5 33267.7
-29581.6 -60424 -91000.3
4532.14 -60754.1 27827.8
67830.5 48715.2 86282.2
5503.34 16495.1 23741.3
69963 63281.5 -20646.7
-22560 2668.4 -36430.6
-1807.16 95271.1 -70667.4
-2981.75 59621.2 -70276.2
-77551.3 -97875.1 -44151.8
-26666.2 60607.2 80952.2
-87068.6 -7005.29 91001.1
-96187.2 30527.8 80871.1
-15664.3 30862.1 88326.5
-57986.1 -17297.2 -43376.6
52551.6 -60176.7 67367.8
-79651 418.762 91416.4
-46750.5 -53810.7 -53708.3
70044.1 -3669.78 20518.3
-98485.8 61077.4 79453.4
-12327.1 -95969.6 -7396.71
-64540.9 -26632.1 17835.2
-23064.3 17575.1 -89029.8
76056.8 -60627 76901.9
-99992.5 -15291.2 -97558.3
77773.5 15410.2 66972.7
20043.1 -26870.7 64356.2
4152.39 74961.8 -57216.9
44167.7 -43659 14977.7
-35233.4 60268 -75642.6
-36303.8 -81004.3 64186.4
-64018.4 96583.9 11398.8
42946.5 -26510.9 87338.7
75731.7 -69644.1 -77750.7
44309.8 -64409.8 -74933.5
40327.8 -11292.5 -67914
-79907.5 -58932.7 -17799.8
16101.8 -375.349 92999.2
-74560.6 -207.119 -53142.6
53248.3 72621.3 63477.4
-66552.6 33124.8 -60128.9
55332.6 -40063.4 -59402.6
25582.7 -75438.5 -6899.08
16259.1 -68907.2 -41821.8
-64917 41260.5 82031.2
98929.9 -23818.8 -70260.3
22014.1 74404.5 -12253.1
-55089 -21436.4 -66417.1
-67095.6 77402.4 -20711.5
42130.9 31976.9 -62444.7
34922.7 19449.5 95456.9
-60389.5 80279.1 24415.4
-57990.2 2322.78 23804.4
-47541 41378.4 -93352.3
37778.1 -62008 -97633.9
-41291.5 32876.7 81292.9
70707.3 -24057.4 43465.7
58336.1 62130.1 28777.1
28316.9 -28801.3 53645.1
-99276.6 -20558.8 -53405.1
-80092.1 81744.2 -18022.7
-23367.4 -11136.9 69610
83545.6 -37017.5 -1495.04
-90512.9 9623.5 -29161.6
9193.99 -70524.5 -65845.3
-61091.4 37542.7 36605.5
93387.9 32623.8 -17747.4
70465 -31613.6 -76448.8
-66470 13042.1 -60916.1
-93412.7 82882.4 -77645.4
70548.4 -35717.8 99621.8
25377.4 -72485.8 -71800.8
5802.96 -18821.6 5074.83
53720.1 16904.6 22687.5
7120.36 9440.66 59068.7
23671 19388.3 -20563.8
-82226.6 -22319.2 70189
-96225.2 10631.3 74581.4
-66309.5 38747.3 -63648.2
85469.5 -22913.1 74591.7
88254.9 -66252.7 17720.8
32815.7 33862.9 31677.2
-98066.6 12784.7 84969.5
85426.1 -60523.8 22678
-19290.6 -9115.1 -59789.8
-29311.7 8667.63 -90175.6
12197.2 -60924.7 83545.5
-11627.9 -37751.4 89923.5
72538.8 -29592.9 -86786.3
84871.1 -66079.5 -11047.6
74786.5 -99460 77524.4
-44078.9 83845.8 -56454.4
90.4569 -18699.4 29426.5
-5155.76 -64488.2 59882
-24585.6 75031.7 97688.8
10392.6 58086.3 -98126.7
48239.7 -35437.7 -67835.1
-91195.2 62629.5 96997.1
-93226.5 14363.8 3979.3
-92406.5 26947.9 43307.4
94790.7 -11076.4 -37610.8
-99227.5 -63762.2 53963.6
-82608.7 32178.8 -60434
-8456.32 12082.2 -55533.8
94549.7 -80769.5 9421.65
-40752.3 -22718.7 -84189.5
15687.5 -61499.5 7209.31
6506.09 -64783.1 93688.3
-36639 31701.7 -83332.4
41626.1 -60490.9 -34884.3
53751.4 48113.5 -69705.6
-79631.3 -85926.7 -94323.3
34712.8 24240.7 20724.9
34030.2 -3566.9 93186.6
-5163.21 -89083 -50608.9
-91195.4 -53409.6 -59380.2
-33109.2 46041.1 15171.6
44927.9 -63271.9 33193.6
17055.9 14786.3 -59540.6
-87738.1 -35492.6 -69562.9
-18608.3 -4622.34 73440.7
-36499.9 35769.6 17690
70945.3 56829.9 -3490.64
53337.7 -82534.7 -75852.3
-92067.3 -58659.1 -70070.7
-7112.07 52233.5 -75890.4
71482.4 82331.8 8414.25
61595.4 54628.9 90104.3
30174.8 -37327.3 -13918.9
75939.3 -7003.86 -22101.1
-16458.2 4523.71 -70733.5
10602.5 -10393.1 25718.5
-78527.1 36149.7 -86562.5
93913.6 -1003.01 45203.8
50045.7 78639.3 -77180
-99891.4 78672.5 -14243.4
31182.6 -19660.4 -39882.1
19199.2 12200.7 14097.3
-2303.06 -17212.1 71224.4
-67494.5 63320.8 -43458.7
-37171.5 10337.4 -28414.7
71529 54537 78310.4
30497.9 72757.1 -41316.5
12879.3 -36831.4 64625.8
24501.3 113.008 -34737.4
29743.2 37903.4 27560.6
-26129.2 79247.5 -43526.5
-5219.61 21233.7 -9070.78
14609.6 -1019.02 68185.6
35524.4 47388.8 -88296.7
-7114.71 -34829.8 44819.5
-19891.8 45874.4 -5770.69
-39919 45496.2 49937.4
16870.6 -802.597 -78753.8
-18978 -49128.5 89886.5
58348.1 92034.7 66969.9
32417.8 84151 68944.5
-18918.7 46444.6 -54529.6
74147.4 4395.74 -16943.8
-7167.33 -62902.2 77642.4
-21032.6 96746.7 55863.3
55671.5 -68885.2 36110.1
-99726.2 -5810.01 -24045.4
51895.6 -88588.8 -70111.4
-42157.8 18321.8 39702.1
45809.3 61201.4 -43694.5
47598.4 -46295.7 42608.5
91438.4 96102.1 64306.7
-49860.8 -89996.7 -33148.1
40374.4 22928.5 75996.2
-92866.3 -84528.8 -63660.1
-38050.7 -57806.4 -95218.9
21500.9 32743.4 255.824
-18867.4 -20144 -30653.9
97664.2 74223.4 -12637.9
-37442.5 -11815.4 17993.4
-81370.7 -58562.9 5818.83
-16656.1 -84254.7 36990.1
10915.2 58156.3 26800
61345.5 -1410.29 -97585.1
-39539.4 43419.5 75236.1
-35777.8 -23996.5 7565.62
-61333.8 -68869.8 -60578.4
-43683.4 1689.89 -29769.1
50642.9 55550 37066.9
-58001.2 18589.1 -36153.8
55588.2 18606.5 -59314.2
36627.2 28085.3 -30121.2
-29187.1 52836.3 -19479.1
-37504.9 -93505.7 -57969.8
94118.1 -39920.2 21999.9
-91902.8 -40736.5 21405.7
-88447.9 24740.7 33488.1
94276.2 -61937.1 -76800.6
-35879.2 60897.4 22808.9
67961.6 87432.8 -39941.3
-10148.9 -67005.8 82988
-89450.4 -93210.3 90337.1
-62132.8 -96354.6 -54742.9
-65638.8 63998 89322
73660.4 60002.3 1592.55
-17902.5 -92355.9 97203.2
84532.2 -11467.6 32787
-14631.3 -58057.7 34410.4
-46628 -98852.5 -20240.9
35378.9 -86654.3 37879
-54764.3 -98307.4 -72377.4
-13987.7 -40163.1 -52958.7
-43824.2 -953.93 -87592.5
59464.7 12119 93303.3
27179.4 -45408.3 -77694.6
81120.9 86025.9 39733.4
21526 -29969.1 40834.8
39341 98583.9 67526
28491.6 5825.23 3669.34
-68407.2 -1038.74 -78177.9
-79558.6 31051.9 -14634.4
91143.9 84731.3 -72788.1
77138.1 -10802.6 -57459.4
91706.4 7762.01 -8294.63
-81100.3 71569.7 -16402
14889.6 -9776.21 -69591.6
71957.3 -25337.9 -52428.7
27331.4 -86279.8 58372.2
-31392.2 -32776.5 16563.6
6940.47 2302.46 -48960.7
1070.03 -45394.7 37419.5
41212.2 -43932.8 13782.7
42093.7 23984.6 33194.3
-11191 69908 -74528.9
-9260.5 35301.9 -95305.5
-25291.8 69343.4 -67956.3
-24090.8 21058.6 -82637.2
-77843.7 -38062.4 3095.52
-96349.7 -89921.1 -70922.6
-30859.6 63326.6 76440.7
18238 14072.7 84829.1
88249.8 -30172.9 -50730.4
4892.75 -18161.6 -1872.77
-91807.6 73328.4 59411.6
-3554.39 -53880.7 85725.4
45441.3 -20897.3 71183.2
94631.6 -80834.4 61252.9
-89991.5 40621.8 24769.4
48778.3 -3924.87 230.754
37246.6 -81862.5 69505.3
74895.2 -46720.9 33189.6
-56148.7 82327.3 -43114.4
-93598.1 -71633.6 21466.5
-49116.7 87926.3 -23186.1
15289.8 25285.2 89946.2
-59369.4 24461.2 -25934.5
55510.9 -22967.1 -94917.9
26941.7 28141.7 -46828.1
-12046.4 23904.6 28703.6
-5393.97 51509 58283.4
44762.5 21054.6 84788
20615 -69962.7 -97736.1
-55913.8 -43560.7 -66584
-3573.07 28285.3 -91817.7
23183.8 -70179.1 -51497.5
-46534.6 -43092.1 32411
-84255.7 -11353.3 47528.6
21839.9 -43026.7 -15705.9
59407.9 -71629.6 -13778.5
-53323.8 28226.6 88103
97240.5 -1636.07 -34373.2
3236.19 -91381.9 -39799.9
-77239 24729.4 -19336.4
22644.6 97725.2 53218.8
51456.6 -16294.5 48997.7
-84815.8 -90121.4 -27237.1
28136.7 98543.8 -40351.4
55839 92739.3 -78198.5
52828.6 90180.2 34978.9
-75165.5 78346 -80294
38379.3 -28019.4 -77412.2
72058.4 -4325.88 -54440.7
131.949 64496.4 -25440.8
46599.1 -86593.4 -49658.4
44064.6 -23045.6 -12125.3
-53502.5 52233.2 1380.9
89491.3 85615.4 16159.9
-84944.1 -3721.44 -51976.3
-42035.1 73407.4 -6771.79
75276.2 17728.8 -59316.5
84892.4 -37236.5 79367.3
89908.1 -43665.9 81288.2
17007.4 38873.3 -69451.1
92491.7 -4341.71 -49329.7
-57149.8 27328.6 36993.9
22498.9 -27710.6 -60366.1
61462.8 44781.8 5061.49
-10397.4 -44238.4 78578.8
-34099.5 -33643.2 94576.9
-36338 95177.5 -7470.8
62260.1 -50283.6 -29305.5
36613.2 83122.9 78811.9
-26715.9 -49881.3 -18457.5
-84894.9 17648.9 85670.4
-28832.2 26765.2 65775.8
30518.3 69939.3 -58887.6
4424.19 11949.5 50502.2
49925.3 42813.1 17155.8
-35737.1 -99624.6 -22556.1
-98930.3 59503.1 -16678.5
-33371 -49838.3 9963.04
38398.6 93971.7 -13715.4
-10933.7 -12060 19197.7
59259.5 60561 97508.5
-2149.75 51816.9 -57975.1
88914.2 -56027 -4540.4
75206.5 22679.1 -85506.2
89948.4 35347.3 5340.15
-61485.6 -91915.9 -52722.4
-56284 -5090.24 32183.3
15483.7 216.481 -61957.6
-13888.6 58028 5694.91
-68079.7 -70847.7 73863.2
-5515.77 10557.5 -24150.4
-27895.1 -84922.3 34926.5
22889.2 -34429.6 -48225
-53545 42209 -17476
-30538.7 813.113 -68832.5
-57985.7 -14525.9 -52607.4
49051.9 -31520.7 -31993.8
-1010.14 -43710 20821.4
-75425.9 70479.4 -44079.8
81984.8 81608 14950.4
68761.1 48196.7 -33993.9
-97501.8 53816.6 21999
-13309.1 -74737.3 -43501.3
-34674 -47922.3 -37237.3
84113.5 -47766.5 -55625.7
-27610 -36821.6 -37824.8
-20334.4 36785.2 45310.9
-88523.5 42815.9 73010.6
58024.5 1509.45 -63394.9
9450.6 27725.4 86897
-47114.3 -67338.1 70747.8
89076.4 -5455.77 -95131
-83901.1 77687.8 4157.22
-82971.1 1060.76 -55613
-31579.6 -71428.4 -14638
-31870.7 71822.7 -16890.3
-2358.36 1061.93 59820.8
70912.7 48843.6 7744.09
-13868.5 42831.2 5128.8
39553.5 -22603.4 -84792.6
-49354.1 -42499.2 14661.1
38597.4 -60442.6 -80843.1
-75253.4 -57056.2 -16611.6
-52717.4 36571.2 -27904.7
86105.4 -52600 69524.3
23370.1 83460.8 34240.9
31408.6 76983.7 -27031.4
60801.8 86716.1 75437.2
-98128.5 -30752.6 60663.2
36252.8 -61629.3 -16890
21584.7 -71290.8 20087.6
-86079.6 -94490.8 -77336.7
-81467.7 73957.5 93018.5
72415.5 76725.7 -31665
-11620 -98191.1 -22177.8
-67763 60198.1 -54379.1
10783.4 -37856.1 63897.8
43875.7 -82275.8 -46034.1
80657 91910.7 -7365.66
-75281.7 -97286.8 -31428.6
-90356.5 15206.1 -82017.9
-42873.7 83031.3 42613.6
-69614.3 -26820 -42557.8
90735.9 -5945.55 52712.7
-84963.2 -50030.9 -45189.4
88721.3 26935.4 -65607.7
-69738.1 2488.57 -77007.2
71422 -69848 -20723.8
90973.8 -82126.9 -81400.7
93584.7 5796.39 -6394.28
80305.3 -7537.86 33411.1
6888.44 27565.3 -49346
43373.4 77553 -31482.8
-26716.6 -14238.4 88991.5
-25596.4 -54800.5 20586.1
68785 31365.3 -54466.2
-37475.3 -16383.6 -70043.5
-3121.34 -61584.7 -41572.4
-29045 43808.2 99404
31362.3 -41870.4 -59450.4
29190.5 71978.7 16342.7
-58124.5 -88102 -3301.37
20077.2 74317.6 -45944.8
33693.7 -45078.5 2706.53
-50236.8 39567.6 47276.2
41357.4 -32175.6 -36565.5
-15286.9 -9459.8 -13498
-86312 -49158.6 -9648.83
9452.23 20111.9 -47799.5
-27211.1 -41496.2 10851.7
69678.3 -58688.5 -53984.3
68988.5 64004.7 48030.6
-38715.8 -70318.7 -27571
-23070.4 29642.4 68398.1
-18198.2 54578.1 -9113.74
-97296.3 -75184.1 4214.2
7511.28 -63343 57193.5
89960.8 77286.8 -31257.7
87377.1 51587.1 90217.5
61815.4 -44365.6 50220.2
-2913.94 -50180.5 -6831.54
78790.4 60666.1 41016.3
-33016.9 -34175.7 12254.4
-44860.1 -40111 26939
-25991.7 -42652.9 -71764
-96300.8 56611.7 70019.4
-11393.3 -35460.2 36394.2
-48058.7 91476.8 -60744
88182.1 23974.5 -67798.7
41943.2 52282.7 8110.56
-98208.3 74934.5 98373
61083.5 -22092.2 22382.1
-19335.1 -45891.1 97833.9
-24479.9 -74930.2 -48230.1
-70592.5 50104.5 -68072.3
93812.3 81317.1 33497.7
87913.3 56978.8 -25962.2
-29772.7 -76012.3 -19365.6
46581.4 -52366.5 93579.1
-62713.9 -6383.5 -88665.3
9836.44 -74511.2 -40081.7
75122.1 -14698.4 3706.19
88193.3 -40027 83203.6
-88437.9 88622.3 -91299.1
95663.7 19513.8 -33712.4
16165.8 48812.9 44995.3
61799.9 17941.5 36064.1
40504.1 51274.2 37194.5
19277.7 23017.9 -50410.4
50478.8 35152.2 551.083
84443 -6534.62 -49342.1
26991.1 11827.3 -86215.7
-46997.8 58043 -37725.2
-77675.8 15254.3 77499.2
-67743.6 6020.08 90304.1
-17102.1 67802.7 -1196.23
-22431.4 -36585.9 63603
-30147.1 92214.5 -7049.48
79430.6 30829.1 -6662.87
-94722.1 36767.7 11316.6
4691.86 82095.7 -98186.8
-78916.1 -19153.6 20838.6
38586 -51636.8 24911.9
34053.1 -37762.4 471.82
-83979.6 -65137.6 -328.639
25422 23232 1646.92
12804.2 -80574.5 -6046.03
75183.4 -42023.1 24326.9
27155 -67459.5 -30062.9
38112.1 -61012.9 90947.2
-53517.9 -9434 -84505.7
-80176.3 -97150.3 91880.1
